SoccerPlayer,SoccerPlayerLabel,Team,TeamLabel,TeamNumber,numMatches,numGoals,startTime,endTime
http://www.wikidata.org/entity/Q3848393,Mario Camacho,http://www.wikidata.org/entity/Q290806,Asociación Deportiva Carmelita,,25,6,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3848393,Mario Camacho,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,1,0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3848393,Mario Camacho,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,10,4,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3848393,Mario Camacho,http://www.wikidata.org/entity/Q1322654,Liga Deportiva Alajuelense,,25,2,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3848393,Mario Camacho,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,27,14,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3848393,Mario Camacho,http://www.wikidata.org/entity/Q290806,Asociación Deportiva Carmelita,,14,2,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3848393,Mario Camacho,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,29,7,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3848393,Mario Camacho,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,11,1,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3852454,Mauricio Castillo,http://www.wikidata.org/entity/Q655551,A.D. Belén,,33,5,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3852454,Mauricio Castillo,http://www.wikidata.org/entity/Q1024460,Club Sport Cartaginés,,11,4,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3852454,Mauricio Castillo,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,50,3,2010-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3852454,Mauricio Castillo,http://www.wikidata.org/entity/Q1192574,Qingdao Jonoon F.C.,,25,3,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3857255,Miguel Davis,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,9,1,1990-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3857285,Miguel Segura,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,0,0,1983-01-01T00:00:00Z,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3869089,Mynor Escoe,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,10,4,2010-11-23T00:00:00Z,2011-08-09T00:00:00Z
http://www.wikidata.org/entity/Q3869089,Mynor Escoe,http://www.wikidata.org/entity/Q217233,Stabæk Fotball,,6,0,2016-08-17T00:00:00Z,2016-12-04T00:00:00Z
http://www.wikidata.org/entity/Q3869089,Mynor Escoe,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,2,0,2010-02-17T00:00:00Z,2010-04-18T00:00:00Z
http://www.wikidata.org/entity/Q3869089,Mynor Escoe,http://www.wikidata.org/entity/Q48911,F.C. Lorient,,16,1,2010-09-04T00:00:00Z,2011-09-01T00:00:00Z
http://www.wikidata.org/entity/Q3869089,Mynor Escoe,http://www.wikidata.org/entity/Q19585,R. Charleroi S.C.,,14,1,2012-07-26T00:00:00Z,2013-05-17T00:00:00Z
http://www.wikidata.org/entity/Q3869089,Mynor Escoe,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,68,16,2013-05-17T00:00:00Z,2016-08-17T00:00:00Z
http://www.wikidata.org/entity/Q3869089,Mynor Escoe,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,20,8,2011-09-04T00:00:00Z,2012-07-26T00:00:00Z
http://www.wikidata.org/entity/Q3880018,Néstor Monge,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,106,4,2008-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888368,Pablo Brenes,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,10,0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888368,Pablo Brenes,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,62,12,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888368,Pablo Brenes,http://www.wikidata.org/entity/Q204220,New York Red Bulls,,14,0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888368,Pablo Brenes,http://www.wikidata.org/entity/Q391353,Real Salt Lake,,0,0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888368,Pablo Brenes,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,78,3,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888368,Pablo Brenes,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,7,0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888368,Pablo Brenes,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,33,4,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888368,Pablo Brenes,http://www.wikidata.org/entity/Q1024460,Club Sport Cartaginés,,70,20,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888387,Pablo Nassar,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,41,2,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3888387,Pablo Nassar,http://www.wikidata.org/entity/Q1322654,Liga Deportiva Alajuelense,,62,3,2005-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,35,1,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q1424158,Municipal Liberia,,28,3,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q2539734,C.D. FAS,,15,0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q537552,Tianjin Teda F.C.,,19,0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,15,0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q750097,FK Haugesund,,24,3,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,21,0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,9,0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q520474,Orión F.C.,,2,1,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q5653980,AS Puma Generaleña,,28,0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,0,0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3939995,Rodolfo Rodríguez,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,56,3,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3943228,Rónald Marín,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,3,0,1990-01-01T00:00:00Z,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3999892,Try Bennett,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,65,4,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3999892,Try Bennett,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,12,0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3999892,Try Bennett,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,24,1,2002-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3999892,Try Bennett,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,115,5,2003-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4016730,Víctor Bolívar,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,42,0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4016730,Víctor Bolívar,http://www.wikidata.org/entity/Q1023166,Club Deportivo Barrio Mexico,,14,0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4016730,Víctor Bolívar,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,2,0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4016730,Víctor Bolívar,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,1,0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4016730,Víctor Bolívar,http://www.wikidata.org/entity/Q1424158,Municipal Liberia,,41,0,2003-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4016730,Víctor Bolívar,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,20,0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4016730,Víctor Bolívar,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,11,0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4020339,Windell Gabriels,http://www.wikidata.org/entity/Q262161,Msida Saint-Joseph F.C.,,3,0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4020339,Windell Gabriels,http://www.wikidata.org/entity/Q1322654,Liga Deportiva Alajuelense,,25,4,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4020339,Windell Gabriels,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,58,13,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4020339,Windell Gabriels,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,5,0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4020339,Windell Gabriels,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,9,2,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4022676,Yeltsin Tejeda,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,12,0,2010-11-23T00:00:00Z,2011-08-09T00:00:00Z
http://www.wikidata.org/entity/Q4022676,Yeltsin Tejeda,http://www.wikidata.org/entity/Q3044773,Costa Rica national under-17 football team,,8,0,2008-11-12T00:00:00Z,2009-10-31T00:00:00Z
http://www.wikidata.org/entity/Q4022676,Yeltsin Tejeda,http://www.wikidata.org/entity/Q309456,FC Lausanne-Sport,,32,1,2016-07-08T00:00:00Z,2019-01-23T00:00:00Z
http://www.wikidata.org/entity/Q4022676,Yeltsin Tejeda,http://www.wikidata.org/entity/Q333838,Evian Thonon Gaillard F.C.,,55,1,2014-08-22T00:00:00Z,2016-06-30T00:00:00Z
http://www.wikidata.org/entity/Q4022676,Yeltsin Tejeda,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,112,6,2011-07-31T00:00:00Z,2014-08-21T00:00:00Z
http://www.wikidata.org/entity/Q4025168,Álvaro Sánchez,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,129,43,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4025168,Álvaro Sánchez,http://www.wikidata.org/entity/Q642291,FC Dallas,,3,0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q1076147,Chongqing Lifan F.C.,,15,5,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q1076147,Chongqing Lifan F.C.,,30,10,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,14,0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q290806,Asociación Deportiva Carmelita,,16,2,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q1024474,Miramar Misiones,,15,1,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q472752,Changchun Yatai F.C.,,13,4,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q1157920,Dalian Yifang F.C.,,24,13,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,13,3,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q3788423,Xinjiang Tianshan Leopard F.C.,,29,16,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q7561031,Shijiazhuang Yongchang Junhao F.C.,,56,33,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,11,1,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q290806,Asociación Deportiva Carmelita,,15,5,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4253504,Johnny Woodly,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,2,0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4389202,Bernie Wright McClean,http://www.wikidata.org/entity/Q274778,FC Krylia Sovetov Samara,,18,2,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,41,21,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q520474,Orión F.C.,,0,0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,20,3,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q421009,Tampa Bay Mutiny,,11,2,1999-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q290806,Asociación Deportiva Carmelita,,30,12,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q1024460,Club Sport Cartaginés,,5,0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q2819319,Proodeftiki F.C.,,11,0,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q575370,San Jose Earthquakes,,14,3,1999-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,2,0,1999-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q2321569,Asociación Deportiva Ramonense,,48,21,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4714666,Alejandro Sequeira,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,17,2,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4717863,Alex Sánchez Cruz,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,32,0,1950-01-01T00:00:00Z,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5804829,Deyver Vega,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,8,1,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5804829,Deyver Vega,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,113,20,2012-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5830183,Elías Aguilar,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,47,6,2011-08-31T00:00:00Z,2013-08-19T00:00:00Z
http://www.wikidata.org/entity/Q5830183,Elías Aguilar,http://www.wikidata.org/entity/Q1023236,CD Zacatepec,,13,1,2013-08-19T00:00:00Z,2014-04-28T00:00:00Z
http://www.wikidata.org/entity/Q5835713,Erick Cabalceta,http://www.wikidata.org/entity/Q922309,Costa Rica national under-20 football team,,4,0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5835713,Erick Cabalceta,http://www.wikidata.org/entity/Q520474,Orión F.C.,,19,2,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5835713,Erick Cabalceta,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,2,0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5859941,Fernando Montero,,,,,,,
http://www.wikidata.org/entity/Q5860040,Fernando Paniagua,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,2,0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5860040,Fernando Paniagua,http://www.wikidata.org/entity/Q737947,IK Start,,15,0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5860040,Fernando Paniagua,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,12,0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5860040,Fernando Paniagua,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,53,0,2006-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5860040,Fernando Paniagua,http://www.wikidata.org/entity/Q1023556,Club de Futbol Universidad de Costa Rica,,11,0,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5860040,Fernando Paniagua,http://www.wikidata.org/entity/Q1023556,Club de Futbol Universidad de Costa Rica,,29,2,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5894503,Henry Cooper,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,37,4,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5894503,Henry Cooper,http://www.wikidata.org/entity/Q6937580,Murciélagos F.C.,,4,0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5894503,Henry Cooper,http://www.wikidata.org/entity/Q1581236,Limón Fútbol Club,,22,10,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5925556,Jake Beckford,http://www.wikidata.org/entity/Q1044425,North Carolina FC,,2,0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5925556,Jake Beckford,http://www.wikidata.org/entity/Q3044773,Costa Rica national under-17 football team,,5,0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6294199,José Villalobos,http://www.wikidata.org/entity/Q290878,Municipal Pérez Zeledón,,11,0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6294199,José Villalobos,http://www.wikidata.org/entity/Q3590655,Costa Rica Olympic football team,,4,1,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6298983,Juan Bautista Esquivel,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,4,0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6309298,Julio Fuller,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,3,0,1980-01-01T00:00:00Z,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6435799,Kraesher Mooke,http://www.wikidata.org/entity/Q290893,Santos de Guápiles,,11,0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6435799,Kraesher Mooke,http://www.wikidata.org/entity/Q1581236,Limón Fútbol Club,,12,0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6435799,Kraesher Mooke,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,6,0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6526020,Leonardo Ly Rojas,http://www.wikidata.org/entity/Q1023556,Club de Futbol Universidad de Costa Rica,,16,0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6526020,Leonardo Ly Rojas,http://www.wikidata.org/entity/Q1023166,Club Deportivo Barrio Mexico,,23,3,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6526020,Leonardo Ly Rojas,http://www.wikidata.org/entity/Q1424158,Municipal Liberia,,1,0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6526020,Leonardo Ly Rojas,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,45,3,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6526020,Leonardo Ly Rojas,http://www.wikidata.org/entity/Q1224817,Puerto Rico Islanders,,16,0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6526537,Leonidas Flores,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,30,6,1984-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700478,Luis Diego Cordero,http://www.wikidata.org/entity/Q868582,Deportivo Saprissa,,82,4,2007-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700477,Luis Diego Arnáez,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,190,17,1987-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700477,Luis Diego Arnáez,http://www.wikidata.org/entity/Q1322654,Liga Deportiva Alajuelense,,404,76,1993-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700477,Luis Diego Arnáez,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,31,9,1991-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700613,Luis Galagarza,http://www.wikidata.org/entity/Q290891,Asociación Deportiva San Carlos,,18,1,1989-01-01T00:00:00Z,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700613,Luis Galagarza,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,4,0,1984-01-01T00:00:00Z,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700613,Luis Galagarza,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,58,1,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700613,Luis Galagarza,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,26,0,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700613,Luis Galagarza,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,194,10,1981-01-01T00:00:00Z,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6700613,Luis Galagarza,http://www.wikidata.org/entity/Q2295404,Brujas F.C.,,9,0,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6757438,Marco Antonio Rojas,,,,,,,
http://www.wikidata.org/entity/Q6778306,Marvin Chinchilla,,,,,,,
http://www.wikidata.org/entity/Q6778470,Marvin Rodríguez,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,43,7,1955-01-01T00:00:00Z,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6793585,Mauricio Alpízar,http://www.wikidata.org/entity/Q958577,Puntarenas F.C.,,13,3,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6793585,Mauricio Alpízar,http://www.wikidata.org/entity/Q82429,C.S. Herediano,,32,4,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6793585,Mauricio Alpízar,http://www.wikidata.org/entity/Q1424158,Municipal Liberia,,5,1,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6793585,Mauricio Alpízar,http://www.wikidata.org/entity/Q5653561,A.D. Santa Bárbara,,26,2,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6793585,Mauricio Alpízar,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,3,0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6795337,Max Villalobos,http://www.wikidata.org/entity/Q616380,Cúcuta Deportivo,,19,0,1953-01-01T00:00:00Z,1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6795337,Max Villalobos,http://www.wikidata.org/entity/Q194387,Costa Rica national football team,,6,0,1955-01-01T00:00:00Z,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6869066,Minor Alpízar,,,,,,,
http://www.wikidata.org/entity/Q7089638,Omar Arroyo,,,,,,,
